OBJECTID,YEAR_,STATE,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,C_METHOD,CAUSE,INC_NUM,OBJECTIVE,COMMENTS,REPORT_AC,GIS_ACRES,ALARM_DATE,CONT_DATE
1204,1926,CA,ENF,000051G1,BASSI FORK,USF,,9,00000000,1,,,120.25592804,1926/09/07 00:00:00+00,1970/01/01 00:00:00+00
1205,1926,CA,ENF,000067G2,CLEVELAND,USF,,14,00000000,1,,,20.23547363,1926/10/15 00:00:00+00,1970/01/01 00:00:00+00
1206,1926,CA,ENF,000069G2,DRISCOLL,USF,,14,00000000,1,,,11.75590229,1926/10/27 00:00:00+00,1970/01/01 00:00:00+00
1207,1926,CA,ENF,000040G1, ,USF,,9,00000000,1,,,734.12817383,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1208,1926,CA,ENF,000039C4, ,USF,,14,00000000,1,,,435.04537964,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1209,1926,CA,ENF,000039C4, ,USF,,9,00000000,1,,,549.94519043,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1210,1926,CA,ENF,000028C1, ,USF,,9,00000000,1,,,34.45178986,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1211,1926,CA,ENF,000054C7, ,USF,,9,00000000,1,,,19.68432808,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1212,1928,CA,SRF,00200215,SLATE CREEK,USF,,5,00000000,1,,,1141.09667969,1928/08/30 00:00:00+00,1970/01/01 00:00:00+00
1213,1928,CA,SRF,00200199,BIG ROCK,USF,,5,00000000,1,,,104.98105621,1928/08/01 00:00:00+00,1970/01/01 00:00:00+00
1214,1928,CA,SRF,00200214,BLACK MOUNTAIN,USF,,5,00000000,1,,,206.56863403,1928/08/27 00:00:00+00,1970/01/01 00:00:00+00
1215,1928,CA,SRF,00200196,CAMP CREEK,USF,,5,00000000,1,,,51.8119545,1928/07/13 00:00:00+00,1970/01/01 00:00:00+00
1216,1928,CA,SRF,00200197,CAMP CREEK #2,USF,,5,00000000,1,,,190.58969116,1928/07/23 00:00:00+00,1970/01/01 00:00:00+00
1217,1928,CA,MNF,00000027,KIBBY PEAK,USF,,2,00000000,1,,,3287.9921875,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1218,1929,CA,LAC,00000000,FORD NO. 125,CCO,,14,00000000,1,,,197.18504333,1929/10/21 00:00:00+00,1970/01/01 00:00:00+00
1219,1929,CA,LAC,00000000,GRIFFITH PARK 113A,CCO,,14,00000000,1,,,451.8104248,1929/12/20 00:00:00+00,1970/01/01 00:00:00+00
1220,1929,CA,LAC,00000000,COLDWATER CYN NO. 48,CCO,,14,00000000,1,,,211.75042725,1929/08/07 00:00:00+00,1970/01/01 00:00:00+00
1221,1929,CA,LAC,00000000,BOWMAN RANCH NO. 88,CCO,,14,00000000,1,,,318.48373413,1929/09/06 00:00:00+00,1970/01/01 00:00:00+00
1222,1929,CA,LAC,00000000, ,CCO,,14,00000000,1,,,295.65374756,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1223,1929,CA,LAC,00000000,SHEEP 18,CCO,,14,00000000,1,,,105.41041565,1929/12/24 00:00:00+00,1970/01/01 00:00:00+00
1224,1929,CA,LAC,00000000,WORKMAN NO. 89,CCO,,14,00000000,1,,,306.88821411,1929/08/05 00:00:00+00,1970/01/01 00:00:00+00
1225,1929,CA,LAC,00000000,KELLY NO. 41,CCO,,14,00000000,1,,,1346.53137207,1929/06/18 00:00:00+00,1970/01/01 00:00:00+00
1226,1926,CA,LAC,00000000,GOVERNMENT FIRE,CCO,,14,00000000,1,,,282.78338623,1926/07/03 00:00:00+00,1970/01/01 00:00:00+00
1227,1926,CA,SQF,00000096, ,USF,,9,00000000,1,,,60.54872894,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1228,1926,CA,SQF,00000119, ,USF,,9,00000000,1,,,396.15930176,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1229,1926,CA,SQF,00000117, ,USF,,9,00000000,1,,,1552.75598145,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1230,1926,CA,SQF,00000066, ,USF,,1,00000000,1,,,5956.83056641,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1231,1926,CA,CNF,00000012, ,USF,,14,00000000,1,,,3393.44189453,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1232,1926,CA,CNF,00000062, ,USF,,9,00000000,1,,,63.18006897,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1233,1926,CA,CNF,00000053, ,USF,,9,00000000,1,,,298.48208618,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1234,1926,CA,CNF,00000056, ,USF,,9,00000000,1,,,66.30151367,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1235,1926,CA,CNF,00000051, ,USF,,9,00000000,1,,,592.54217529,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1236,1926,CA,CNF,00000058, ,USF,,9,00000000,1,,,97.75202179,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1237,1926,CA,CNF,00000067, ,USF,,9,00000000,1,,,10370.99511719,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1238,1927,CA,LAC,00000000,INKER RANCH,CCO,,14,00000000,1,,,87.46025848,1927/11/02 00:00:00+00,1970/01/01 00:00:00+00
1239,1927,CA,LPF,00000205, ,USF,,14,00000000,1,,,3360.25439453,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1240,1927,CA,LPF,00000207, ,USF,,14,00000000,1,,,654.8460083,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1241,1927,CA,LAC,00000000,SANTASUSANA-VENT. 18,CCO,,14,00000000,1,,,649.16375732,1927/07/18 00:00:00+00,1970/01/01 00:00:00+00
1242,1927,CA,LPF,00000005, ,USF,,9,00000000,1,,,213.2026062,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1243,1927,CA,LPF,00000003, ,USF,,9,00000000,1,,,7557.1796875,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1244,1927,CA,LPF,00000002, ,USF,,9,00000000,1,,,284.96615601,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1245,1927,CA,LPF,00000011, ,USF,,9,00000000,1,,,741.01940918,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1246,1927,CA,LAC,00000000, ,CCO,,14,00000000,1,,,92.92951202,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1247,1936,CA,SRF,00000215,N/A,USF,,9,00000000,1,,,4.97854233,1936/08/29 00:00:00+00,1970/01/01 00:00:00+00
1248,1936,CA,SRF,00000216,N/A,USF,,9,00000000,1,,,4.97858667,1936/09/01 00:00:00+00,1970/01/01 00:00:00+00
1249,1936,CA,SRF,00000217,N/A,USF,,3,00000000,1,,,4.97858906,1936/09/08 00:00:00+00,1970/01/01 00:00:00+00
1250,1936,CA,SRF,00000218,N/A,USF,,3,00000000,1,,,4.97851419,1936/09/15 00:00:00+00,1970/01/01 00:00:00+00
1251,1936,CA,SRF,00000221,N/A,USF,,9,00000000,1,,,4.97825146,1936/10/01 00:00:00+00,1970/01/01 00:00:00+00
1252,1936,CA,SRF,00400574,RENFROE,USF,,5,00000000,1,,,369.04727173,1936/09/24 00:00:00+00,1970/01/01 00:00:00+00
1253,1933,CA,CNF,00000024, ,USF,,9,00000000,1,,,55.76222992,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1254,1933,CA,CNF,00000022, ,USF,,14,00000000,1,,,70.07962036,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1255,1933,CA,CNF,00000026, ,USF,,9,00000000,1,,,542.49169922,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1256,1933,CA,CNF,00000019, ,USF,,9,00000000,1,,,1749.45214844,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1257,1933,CA,CNF,00000018, ,USF,,9,00000000,1,,,69.26013184,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1258,1933,CA,CNF,00000020, ,USF,,9,00000000,1,,,1402.78613281,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1259,1933,CA,CNF,00000025, ,USF,,9,00000000,1,,,46.62281799,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1260,1933,CA,BDF,00000000, ,USF,,14,00000000,1,,,880.59344482,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1261,1933,CA,BDF,00000000, ,USF,,14,00000000,1,,,120.06600189,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1262,1933,CA,RRU,00000000, ,CDF,,14,00000000,1,,,2239.71655273,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1263,1933,CA,BDF,00000000, ,USF,,14,00000000,1,,,80.77059174,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1264,1964,CA,BDF,00000000, ,USF,,14,00000000,1,,,239.56825256,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1265,1968,CA,MVU,00000483,HARRIS SPUR,CDF,,9,00000000,1,,,1259.56774902,1968/09/25 00:00:00+00,1970/01/01 00:00:00+00
1266,1968,CA,CNF,00000014, ,USF,,14,00000000,1,,,832.80200195,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1267,1968,CA,CNF,00000013, ,USF,,14,00000000,1,,,232.87890625,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1268,1968,CA,CNF,00000015, ,USF,,14,00000000,1,,,401.01287842,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1269,1968,CA,TOI,00000045, ,USF,,8,00000000,1,,,38.60962677,1968/07/23 00:00:00+00,1970/01/01 00:00:00+00
1270,1951,CA,LNU,00000070,RICHARD A. KANT,CDF,,14,00000000,1,,,6202.44433594,1951/09/09 00:00:00+00,1970/01/01 00:00:00+00
1271,1951,CA,LNU,00000136,ROUTAN CREEK,CDF,,14,00000000,1,,,948.94458008,1951/09/11 00:00:00+00,1970/01/01 00:00:00+00
1272,1951,CA,LNU,00000012,RUPPERT RIDGE,CDF,,14,00000000,1,,,417.84213257,1951/08/19 00:00:00+00,1970/01/01 00:00:00+00
1273,1951,CA,TCU,00000062,SIERRA RAILROAD,CDF,,14,00000000,1,,,643.32659912,1951/08/13 00:00:00+00,1970/01/01 00:00:00+00
1274,1951,CA,SCU,00000002,SMITHS RIDGE,CDF,,14,00000000,1,,,4417.00341797,1951/06/01 00:00:00+00,1970/01/01 00:00:00+00
1275,1951,CA,HUU,00000000,THREE CREEKS,CDF,,14,00000000,1,,,3093.61889648,1951/08/18 00:00:00+00,1970/01/01 00:00:00+00
1276,1928,CA,LAC,00000000,LAS FLORES NO. 59,CCO,,14,00000000,1,,,273.78573608,1928/11/17 00:00:00+00,1970/01/01 00:00:00+00
1277,1928,CA,LAC,00000000,CARMICHEAL RANCH #14,CCO,,14,00000000,1,,,1542.9362793,1928/05/26 00:00:00+00,1970/01/01 00:00:00+00
1278,1928,CA,LAC,00000000,RIDGE ROUTE NO. 60,CCO,,14,00000000,1,,,741.70367432,1928/07/06 00:00:00+00,1970/01/01 00:00:00+00
1279,1928,CA,LAC,00000000,OAKLAND RIDGE RTE 62,CCO,,14,00000000,1,,,1002.88946533,1928/07/08 00:00:00+00,1970/01/01 00:00:00+00
1280,1928,CA,LAC,00000000, ,CCO,,14,00000000,1,,,293.37985229,1928/06/27 00:00:00+00,1970/01/01 00:00:00+00
1281,1999,CA,BTU,00000000,MUSTY,CDF,,1,00008600,1,,,16757.04882813,1999/08/23 00:00:00+00,1970/01/01 00:00:00+00
1282,1999,CA,BTU,00000000,SOUTH,CDF,,1,00008200,1,,,1571.95800781,1999/08/23 00:00:00+00,1970/01/01 00:00:00+00
1283,1970,CA,LAC,00000000, ,CCO,,14,00000000,1,,,1.81320691,1970/08/08 00:00:00+00,1970/01/01 00:00:00+00
1284,1943,CA,LAC,00000000,PEDRO FIRE NO. 48,CCO,,14,00000000,1,,,374.02459717,1943/06/15 00:00:00+00,1970/01/01 00:00:00+00
1285,1943,CA,LAC,00000000,NICHOLS CYN,CCO,,14,00000000,1,,,5.96097803,1943/01/06 00:00:00+00,1970/01/01 00:00:00+00
1286,1943,CA,LAC,00000000,EVENS FIRE,CCO,,14,00000000,1,,,571.0279541,1943/08/13 00:00:00+00,1970/01/01 00:00:00+00
1287,1915,CA,LPF,00000213, ,USF,,14,00000000,1,,,115.3588028,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1288,1914,CA,CNF,00000005, ,USF,,14,00000000,1,,,18754.99023438,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1289,1914,CA,MDF,00000013, ,USF,,1,00000000,1,,,22.56876945,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1290,1914,CA,MDF,00000033, ,USF,,1,00000000,1,,,76.33097076,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1291,1914,CA,MDF,00000049,JUNIPER SP.,USF,,1,00000000,1,,,12.50794125,1914/09/26 00:00:00+00,1970/01/01 00:00:00+00
1292,1914,CA,MDF,00000039,MT.BIDWELL2,USF,,9,00000000,1,,,35.08163452,1914/08/14 00:00:00+00,1970/01/01 00:00:00+00
1293,1914,CA,MDF,00000038,MT.BIDWELL1,USF,,9,00000000,1,,,19.08558083,1914/08/10 00:00:00+00,1970/01/01 00:00:00+00
1294,1914,CA,MDF,00000048,DRY CR. BASI,USF,,9,00000000,1,,,1.12225175,1914/09/28 00:00:00+00,1970/01/01 00:00:00+00
1295,1914,CA,SRF,00000014,N/A,USF,,4,00000000,1,,,29.86984062,1914/03/20 00:00:00+00,1970/01/01 00:00:00+00
1296,1914,CA,SRF,00000019,N/A,USF,,4,00000000,1,,,4.97834158,1914/07/04 00:00:00+00,1970/01/01 00:00:00+00
1297,1914,CA,SRF,00200030,IKES CREEK,USF,,8,00000000,1,,,3.98314404,1914/08/25 00:00:00+00,1970/01/01 00:00:00+00
1298,1914,CA,SRF,00301014, ,USF,,9,00000000,1,,,9.95779896,1914/07/22 00:00:00+00,1970/01/01 00:00:00+00
1299,1914,CA,SRF,00301016, ,USF,,14,00000000,1,,,24.8940258,1914/11/10 00:00:00+00,1970/01/01 00:00:00+00
1300,1914,CA,SRF,00400734, ,USF,,14,00000000,1,,,14.93664932,1914/08/14 00:00:00+00,1970/01/01 00:00:00+00
1301,1914,CA,SRF,00400771, ,USF,,14,00000000,1,,,8.96216488,1914/11/22 00:00:00+00,1970/01/01 00:00:00+00
1302,1914,CA,SRF,00400772, ,USF,,14,00000000,1,,,6.97059107,1914/11/22 00:00:00+00,1970/01/01 00:00:00+00
1303,1915,CA,KNF,00000187, ,USF,,14,00000000,1,,,1141.90319824,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1304,1915,CA,KNF,00000189, ,USF,,14,00000000,1,,,120.75666046,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1305,1915,CA,KNF,00000205, ,USF,,14,00000000,1,,,222.38783264,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1306,1915,CA,SQF,00000015, ,USF,,9,00000000,1,,,16.71816635,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1307,1915,CA,SQF,00000036, ,USF,,9,00000000,1,,,20.28824043,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1308,1915,CA,SQF,00000032, ,USF,,9,00000000,1,,,270.44607544,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1309,1935,CA,BDF,00000000, ,USF,,14,00000000,1,,,72.15097809,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1310,1935,CA,BDF,00000000, ,USF,,14,00000000,1,,,180.78912354,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1311,1935,CA,ENF,000023LV,FALLEN LEAF,USF,,9,00000000,1,,,78.45207214,1935/07/23 00:00:00+00,1970/01/01 00:00:00+00
1312,1935,CA,SHF,00000716, ,USF,,14,00000000,1,,,2273.43139648,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1313,1953,CA,KNF,00000024,WHITES GULCH,USF,,1,00000000,1,,,32.20969772,1953/07/31 00:00:00+00,1970/01/01 00:00:00+00
1314,1953,CA,KNF,00000067,MAJESTIC,USF,,9,00000000,1,,,44.08418274,1953/08/10 00:00:00+00,1970/01/01 00:00:00+00
1315,1922,CA,SHF,00000010, ,USF,,9,00000000,1,,,329.21850586,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1316,1922,CA,SHF,00000035, ,USF,,9,00000000,1,,,116.25246429,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1317,1922,CA,SHF,00000631, ,USF,,9,00000000,1,,,4741.83740234,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1318,1922,CA,SHF,00000625, ,USF,,9,00000000,1,,,5991.51318359,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1319,1922,CA,SHF,00000548, ,USF,,1,00000000,1,,,879.40093994,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1320,1922,CA,SHF,00000578, ,USF,,9,00000000,1,,,607.53881836,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1321,1922,CA,SHF,00000641, ,USF,,14,00000000,1,,,108.0058136,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1322,1922,CA,SHF,00000587, ,USF,,9,00000000,1,,,158.72167969,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1323,1922,CA,SHF,00000541, ,USF,,9,00000000,1,,,339.19711304,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1324,1922,CA,SHF,00000637, ,USF,,9,00000000,1,,,458.92443848,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1325,1974,CA,TOI,00000133, ,USF,,1,00000000,1,,,487.60992432,1974/08/29 00:00:00+00,1970/01/01 00:00:00+00
1326,1974,CA,TOI,00000069, ,USF,,1,00000000,1,,,9.38660717,1974/07/26 00:00:00+00,1970/01/01 00:00:00+00
1327,1974,CA,TOI,00000069, ,USF,,1,00000000,1,,,661.7769165,1974/07/26 00:00:00+00,1970/01/01 00:00:00+00
1328,1974,CA,TOI,00000042, ,USF,,3,00000000,1,,,2112.23120117,1974/07/07 00:00:00+00,1970/01/01 00:00:00+00
1329,1974,CA,TOI,00000145, ,USF,,2,00000000,1,,,22.20297623,1974/09/10 00:00:00+00,1970/01/01 00:00:00+00
1330,1974,CA,TOI,00000133, ,USF,,1,00000000,1,,,108.22846985,1974/08/29 00:00:00+00,1970/01/01 00:00:00+00
1331,1974,CA,MDF,00000144,BEAVER,USF,7,2,00000000,1,,,1062.06750488,1974/09/23 00:00:00+00,1974/09/26 00:00:00+00
1332,1974,CA,MDF,00000126,DRENCH,USF,8,1,00000000,1,,41,27.80007553,1974/08/29 00:00:00+00,1974/08/29 00:00:00+00
1333,1974,CA,MDF,00000121,LITTLE,USF,,1,00000000,1,,,9.31602097,1974/08/11 00:00:00+00,1970/01/01 00:00:00+00
1334,1974,CA,MRN,00000074,MARINWOOD,CCO,,14,00000227,1,,,423.15643311,1974/07/21 00:00:00+00,1970/01/01 00:00:00+00
1335,1975,CA,MMU,00000087,THREE BUTTES,CDF,,14,00000000,1,,,588.69110107,1975/06/27 00:00:00+00,1970/01/01 00:00:00+00
1336,1975,CA,SCU,00000035,W.P.R.R. #3,CDF,,14,00000000,1,,,894.94213867,1975/05/20 00:00:00+00,1970/01/01 00:00:00+00
1337,1975,CA,TUU,00000081,BOYDE'S GRADE,CDF,,14,00000000,1,,,601.71746826,1975/06/11 00:00:00+00,1970/01/01 00:00:00+00
1338,1928,CA,SQF,00000014, ,USF,,9,00000000,1,,,1878.68103027,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1339,1928,CA,SQF,00000016, ,USF,,1,00000000,1,,,1952.04406738,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1340,1928,CA,SQF,00000047, ,USF,,9,00000000,1,,,11992.73535156,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1341,1928,CA,SQF,00000027, ,USF,,9,00000000,1,,,1319.83398438,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1342,1928,CA,SQF,00000023, ,USF,,9,00000000,1,,,3191.86401367,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1343,1928,CA,SQF,00000053, ,USF,,9,00000000,1,,,2825.27587891,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1344,1928,CA,SQF,00000059, ,USF,,9,00000000,1,,,22144.30664063,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1345,1928,CA,CNF,00000090, ,USF,,9,00000000,1,,,103.41799927,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1346,1928,CA,CNF,00000100, ,USF,,9,00000000,1,,,70.55234528,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1347,1928,CA,CNF,00000098, ,USF,,9,00000000,1,,,128.80914307,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1348,1928,CA,CNF,00000085, ,USF,,9,00000000,1,,,837.67388916,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1349,1928,CA,CNF,00000037, ,USF,,14,00000000,1,,,662.95172119,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1350,1928,CA,CNF,00000108, ,USF,,14,00000000,1,,,28.66568565,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1351,1924,CA,SHF,00000029, ,USF,,9,00000000,1,,,1937.32592773,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1352,1924,CA,SHF,00000079, ,USF,,1,00000000,1,,,291.97341919,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1353,1924,CA,SHF,00000080, ,USF,,1,00000000,1,,,376.4753418,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1354,1924,CA,SHF,00000049, ,USF,,14,00000000,1,,,268.07104492,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1355,1924,CA,SHF,00000038, ,USF,,9,00000000,1,,,489.99359131,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1356,1924,CA,SHF,00000131, ,USF,,1,00000000,1,,,141.39730835,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1357,1924,CA,SHF,00000098, ,USF,,1,00000000,1,,,1435.1907959,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1358,1924,CA,SHF,00000127, ,USF,,1,00000000,1,,,160.19226074,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1359,1924,CA,SHF,00000088, ,USF,,1,00000000,1,,,577.78485107,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1360,1924,CA,SHF,00000062, ,USF,,1,00000000,1,,,200.75349426,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1361,1924,CA,SHF,00000728, ,USF,,9,00000000,1,,,482.53613281,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1362,1924,CA,SHF,00000672, ,USF,,9,00000000,1,,,11278.40234375,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1363,1924,CA,SHF,00000517, ,USF,,14,00000000,1,,,131.41307068,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1364,1932,CA,SQF,00000003, ,USF,,1,00000000,1,,,13.42238235,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1365,1932,CA,SQF,00000018,UNKNOWN,USF,,14,00000000,1,,179.7,179.26075745,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1366,1932,CA,SQF,00000024,UNKNOWN,USF,,14,00000000,1,,1022.26,1022.26727295,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1367,1932,CA,MDF,00000034, ,USF,,9,00000000,1,,,275.37701416,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1368,1932,CA,MDF,00000041,BUCK SPRING,USF,,9,00000000,1,,,28.40006447,1932/09/11 00:00:00+00,1970/01/01 00:00:00+00
1369,1932,CA,SRF,00000167,N/A,USF,,1,00000000,1,,,4.97819281,1932/08/01 00:00:00+00,1970/01/01 00:00:00+00
1370,1932,CA,SRF,00000169,N/A,USF,,9,00000000,1,,,4.97832537,1932/08/15 00:00:00+00,1970/01/01 00:00:00+00
1371,1945,CA,TGU,00000228,TAYLOR,CDF,,14,00000000,1,,,320.12744141,1945/10/03 00:00:00+00,1970/01/01 00:00:00+00
1372,1945,CA,TGU,00000220,BISHOP,CDF,,14,00000000,1,,,1148.42932129,1945/09/29 00:00:00+00,1970/01/01 00:00:00+00
1373,1945,CA,TGU,00000202,WELLS CREEK,CDF,,14,00000000,1,,,475.82998657,1945/09/18 00:00:00+00,1970/01/01 00:00:00+00
1374,1945,CA,TGU,00000242,BOSWORTH,CDF,,14,00000000,1,,,945.09533691,1945/10/22 00:00:00+00,1970/01/01 00:00:00+00
1375,1945,CA,TGU,00000192,SPENCER,CDF,,14,00000000,1,,,899.9140625,1945/09/15 00:00:00+00,1970/01/01 00:00:00+00
1376,1945,CA,CNF,00000083, ,USF,,14,00000000,1,,,30.82020569,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1377,1945,CA,CNF,00000094, ,USF,,14,00000000,1,,,2364.15185547,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1378,1945,CA,CNF,00000091, ,USF,,14,00000000,1,,,489.65029907,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1379,1945,CA,CNF,00000087, ,USF,,14,00000000,1,,,935.65264893,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1380,1945,CA,CNF,00000089, ,USF,,14,00000000,1,,,708.20697021,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1381,1945,CA,CNF,00000082, ,USF,,9,00000000,1,,,119.72618103,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1382,1945,CA,CNF,00000088, ,USF,,14,00000000,1,,,1021.99169922,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1383,1945,CA,CNF,00000095, ,USF,,9,00000000,1,,,6292.88427734,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1384,1945,CA,CNF,00000086, ,USF,,14,00000000,1,,,2139.9074707,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1385,1945,CA,CNF,00000084, ,USF,,9,00000000,1,,,9845.15234375,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1386,1945,CA,CNF,00000008, ,USF,,14,00000000,1,,,2180.27856445,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1387,1945,NV,TOI,00000000, ,USF,,6,00000000,1,,,1537.89013672,1945/08/03 00:00:00+00,1970/01/01 00:00:00+00
1388,1945,CA,MEU,00000134,BRUSHY MT.,CDF,,14,00000000,1,,,2552.98339844,1945/09/03 00:00:00+00,1970/01/01 00:00:00+00
1389,1949,CA,BDF,00000000, ,USF,,14,00000000,1,,,141.25108337,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1390,1949,CA,BDF,00000000, ,USF,,14,00000000,1,,,84.18460083,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1391,1949,CA,BDF,00000000, ,USF,,14,00000000,1,,,7023.578125,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1392,1949,CA,BDF,00000000, ,USF,,14,00000000,1,,,378.04342651,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1393,1949,CA,BDF,00000000, ,USF,,14,00000000,1,,,90.64383698,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
1394,1952,CA,HUU,00000126,CUNNINGHAM & QUIGLEY,CDF,,14,00000000,1,,,701.29278564,1952/10/08 00:00:00+00,1970/01/01 00:00:00+00
